game_play_id,player_id,position,fc_attribution,baseline_fc
2022092505_1425,54575.0,LT,0.026229850947856903,"[0.73763    0.33353668 0.6942296  0.28521812 0.57779187 0.23438573
 0.54809225 0.5355021  0.5179259  0.48510388 0.45397526 0.42351097
 0.38730818 0.7562842  0.3602679 ]"
2022092505_1527,38557.0,RG,0.153212308883667,[0.7800336  0.80332285 0.767874   0.6554617  0.56787986 0.56913644]
2022092505_1527,41295.0,RT,0.03503170609474182,[0.7800336  0.80332285 0.767874   0.6554617  0.56787986 0.56913644]
2022092505_1527,47906.0,LG,0.06734199076890945,[0.7800336  0.80332285 0.767874   0.6554617  0.56787986 0.56913644]
2022092505_1527,54490.0,C,0.03967706486582756,[0.7800336  0.80332285 0.767874   0.6554617  0.56787986 0.56913644]
2022092505_1527,54575.0,LT,0.021386072039604187,[0.7800336  0.80332285 0.767874   0.6554617  0.56787986 0.56913644]
2022092505_1600,38557.0,RG,0.088433638215065,"[0.5890164  0.14124581 0.50217986 0.16936564 0.44408002 0.17782246
 0.3726436  0.15127698 0.34325317 0.39409184 0.41933775 0.39775464
 0.76814234 0.30987084 0.7752056  0.19494429 0.71347845 0.15156774]"
2022092505_1600,41295.0,RT,0.013316999189555645,"[0.5890164  0.14124581 0.50217986 0.16936564 0.44408002 0.17782246
 0.3726436  0.15127698 0.34325317 0.39409184 0.41933775 0.39775464
 0.76814234 0.30987084 0.7752056  0.19494429 0.71347845 0.15156774]"
2022092505_1600,47906.0,LG,0.006509517319500446,"[0.5890164  0.14124581 0.50217986 0.16936564 0.44408002 0.17782246
 0.3726436  0.15127698 0.34325317 0.39409184 0.41933775 0.39775464
 0.76814234 0.30987084 0.7752056  0.19494429 0.71347845 0.15156774]"
2022092505_1600,54490.0,C,0.003926131408661604,"[0.5890164  0.14124581 0.50217986 0.16936564 0.44408002 0.17782246
 0.3726436  0.15127698 0.34325317 0.39409184 0.41933775 0.39775464
 0.76814234 0.30987084 0.7752056  0.19494429 0.71347845 0.15156774]"
2022092505_1600,54575.0,LT,0.026797432452440262,"[0.5890164  0.14124581 0.50217986 0.16936564 0.44408002 0.17782246
 0.3726436  0.15127698 0.34325317 0.39409184 0.41933775 0.39775464
 0.76814234 0.30987084 0.7752056  0.19494429 0.71347845 0.15156774]"
2022092505_1853,42587.0,LT,0.024522440508008003,[0.76839656 0.7534641  0.6425729  0.43356612 0.3208935  0.25725755]
2022092505_1853,42883.0,C,0.11843863874673843,[0.76839656 0.7534641  0.6425729  0.43356612 0.3208935  0.25725755]
2022092505_1853,46092.0,RT,0.07044292241334915,[0.76839656 0.7534641  0.6425729  0.43356612 0.3208935  0.25725755]
2022092505_1853,52590.0,RG,0.09135419875383377,[0.76839656 0.7534641  0.6425729  0.43356612 0.3208935  0.25725755]
2022092505_1853,54494.0,LG,0.11325498670339584,[0.76839656 0.7534641  0.6425729  0.43356612 0.3208935  0.25725755]
2022092505_188,42587.0,LT,0.026320647448301315,"[0.16956371 0.79748344 0.15224588 0.77828586 0.17383243 0.7467908
 0.17870618 0.6607884  0.534932   0.4010592  0.3138556  0.32660303
 0.32578316 0.23205163]"
2022092505_188,42883.0,C,0.0702444314956665,"[0.16956371 0.79748344 0.15224588 0.77828586 0.17383243 0.7467908
 0.17870618 0.6607884  0.534932   0.4010592  0.3138556  0.32660303
 0.32578316 0.23205163]"
2022092505_188,46092.0,RT,0.09824245423078537,"[0.16956371 0.79748344 0.15224588 0.77828586 0.17383243 0.7467908
 0.17870618 0.6607884  0.534932   0.4010592  0.3138556  0.32660303
 0.32578316 0.23205163]"
2022092505_188,52590.0,RG,0.06140437722206116,"[0.16956371 0.79748344 0.15224588 0.77828586 0.17383243 0.7467908
 0.17870618 0.6607884  0.534932   0.4010592  0.3138556  0.32660303
 0.32578316 0.23205163]"
2022092505_188,54494.0,LG,0.09451846778392792,"[0.16956371 0.79748344 0.15224588 0.77828586 0.17383243 0.7467908
 0.17870618 0.6607884  0.534932   0.4010592  0.3138556  0.32660303
 0.32578316 0.23205163]"
2022092505_1909,42587.0,LT,0.07783908396959305,[0.69701153 0.7237369  0.6255515  0.597802   0.468479   0.30178386]
2022092505_1909,42883.0,C,0.0659969300031662,[0.69701153 0.7237369  0.6255515  0.597802   0.468479   0.30178386]
2022092505_1909,46092.0,RT,0.03901618719100952,[0.69701153 0.7237369  0.6255515  0.597802   0.468479   0.30178386]
2022092505_1909,52590.0,RG,0.060975272208452225,[0.69701153 0.7237369  0.6255515  0.597802   0.468479   0.30178386]
2022092505_1909,54494.0,LG,0.08913427591323853,[0.69701153 0.7237369  0.6255515  0.597802   0.468479   0.30178386]
2022092505_1930,42587.0,LT,0.08323927968740463,"[0.669682   0.56459    0.43950835 0.4234832  0.48541692 0.45338503
 0.3289723 ]"
2022092505_1930,42883.0,C,0.10784398764371872,"[0.669682   0.56459    0.43950835 0.4234832  0.48541692 0.45338503
 0.3289723 ]"
2022092505_1930,46092.0,RT,0.06610509008169174,"[0.669682   0.56459    0.43950835 0.4234832  0.48541692 0.45338503
 0.3289723 ]"
2022092505_1930,52590.0,RG,0.12160064280033112,"[0.669682   0.56459    0.43950835 0.4234832  0.48541692 0.45338503
 0.3289723 ]"
2022092505_1930,54494.0,LG,0.12950114905834198,"[0.669682   0.56459    0.43950835 0.4234832  0.48541692 0.45338503
 0.3289723 ]"
2022092505_2072,38557.0,RG,0.053554702550172806,"[0.6822453  0.49445692 0.3247006  0.22866057 0.12889889 0.07303728
 0.08228118 0.8509746  0.08353815 0.84452736 0.06948516 0.8130938
 0.05704462 0.7732548  0.04970684]"
2022092505_2072,41295.0,RT,0.017048625275492668,"[0.6822453  0.49445692 0.3247006  0.22866057 0.12889889 0.07303728
 0.08228118 0.8509746  0.08353815 0.84452736 0.06948516 0.8130938
 0.05704462 0.7732548  0.04970684]"
2022092505_2072,47906.0,LG,0.04632413387298584,"[0.6822453  0.49445692 0.3247006  0.22866057 0.12889889 0.07303728
 0.08228118 0.8509746  0.08353815 0.84452736 0.06948516 0.8130938
 0.05704462 0.7732548  0.04970684]"
2022092505_2072,54490.0,C,0.007551019545644522,"[0.6822453  0.49445692 0.3247006  0.22866057 0.12889889 0.07303728
 0.08228118 0.8509746  0.08353815 0.84452736 0.06948516 0.8130938
 0.05704462 0.7732548  0.04970684]"
2022092505_2072,54575.0,LT,0.05373590067028999,"[0.6822453  0.49445692 0.3247006  0.22866057 0.12889889 0.07303728
 0.08228118 0.8509746  0.08353815 0.84452736 0.06948516 0.8130938
 0.05704462 0.7732548  0.04970684]"
2022092505_2142,38557.0,RG,0.018558479845523834,"[0.7076142  0.16412006 0.6997877  0.13133138 0.6611092  0.12529568
 0.6944972  0.09907372 0.708803   0.08648515 0.6785783  0.6151225
 0.51010466 0.40064433 0.29618818 0.22276081]"
2022092505_2142,41295.0,RT,0.011243760585784912,"[0.7076142  0.16412006 0.6997877  0.13133138 0.6611092  0.12529568
 0.6944972  0.09907372 0.708803   0.08648515 0.6785783  0.6151225
 0.51010466 0.40064433 0.29618818 0.22276081]"
2022092505_2142,47906.0,LG,0.06163245439529419,"[0.7076142  0.16412006 0.6997877  0.13133138 0.6611092  0.12529568
 0.6944972  0.09907372 0.708803   0.08648515 0.6785783  0.6151225
 0.51010466 0.40064433 0.29618818 0.22276081]"
2022092505_2142,54490.0,C,0.10049211978912354,"[0.7076142  0.16412006 0.6997877  0.13133138 0.6611092  0.12529568
 0.6944972  0.09907372 0.708803   0.08648515 0.6785783  0.6151225
 0.51010466 0.40064433 0.29618818 0.22276081]"
2022092505_2142,54575.0,LT,0.08548369258642197,"[0.7076142  0.16412006 0.6997877  0.13133138 0.6611092  0.12529568
 0.6944972  0.09907372 0.708803   0.08648515 0.6785783  0.6151225
 0.51010466 0.40064433 0.29618818 0.22276081]"
2022092505_2184,38557.0,RG,0.04863294959068298,"[0.13198155 0.11407676 0.5877272  0.10263579 0.7928075  0.10302742
 0.7285168  0.11543049 0.64251405 0.5643265  0.45278078 0.26727736
 0.18782973 0.15258333]"
2022092505_2184,41295.0,RT,0.0029808655381202698,"[0.13198155 0.11407676 0.5877272  0.10263579 0.7928075  0.10302742
 0.7285168  0.11543049 0.64251405 0.5643265  0.45278078 0.26727736
 0.18782973 0.15258333]"
2022092505_2184,47906.0,LG,0.034690920263528824,"[0.13198155 0.11407676 0.5877272  0.10263579 0.7928075  0.10302742
 0.7285168  0.11543049 0.64251405 0.5643265  0.45278078 0.26727736
 0.18782973 0.15258333]"
2022092505_2184,54490.0,C,0.011485676281154156,"[0.13198155 0.11407676 0.5877272  0.10263579 0.7928075  0.10302742
 0.7285168  0.11543049 0.64251405 0.5643265  0.45278078 0.26727736
 0.18782973 0.15258333]"
2022092505_2184,54575.0,LT,0.014079279266297817,"[0.13198155 0.11407676 0.5877272  0.10263579 0.7928075  0.10302742
 0.7285168  0.11543049 0.64251405 0.5643265  0.45278078 0.26727736
 0.18782973 0.15258333]"
2022092505_2293,42587.0,LT,0.0006255209445953369,"[0.29116127 0.2268246  0.69834983 0.6489821  0.5981948  0.58137316
 0.5586162  0.44603062 0.31590486 0.2779658  0.3007626 ]"
2022092505_2293,42883.0,C,0.03791660815477371,"[0.29116127 0.2268246  0.69834983 0.6489821  0.5981948  0.58137316
 0.5586162  0.44603062 0.31590486 0.2779658  0.3007626 ]"
2022092505_2293,46092.0,RT,0.06610551476478577,"[0.29116127 0.2268246  0.69834983 0.6489821  0.5981948  0.58137316
 0.5586162  0.44603062 0.31590486 0.2779658  0.3007626 ]"
2022092505_2293,52590.0,RG,0.08000017702579498,"[0.29116127 0.2268246  0.69834983 0.6489821  0.5981948  0.58137316
 0.5586162  0.44603062 0.31590486 0.2779658  0.3007626 ]"
2022092505_2293,54494.0,LG,0.07909631729125977,"[0.29116127 0.2268246  0.69834983 0.6489821  0.5981948  0.58137316
 0.5586162  0.44603062 0.31590486 0.2779658  0.3007626 ]"
2022092505_2338,42587.0,LT,0.031846173107624054,[0.539781   0.58406967 0.57765114 0.68045497 0.6326258 ]
2022092505_2338,42883.0,C,0.07013801485300064,[0.539781   0.58406967 0.57765114 0.68045497 0.6326258 ]
2022092505_2338,46092.0,RT,0.009171510115265846,[0.539781   0.58406967 0.57765114 0.68045497 0.6326258 ]
2022092505_2338,52590.0,RG,0.11666959524154663,[0.539781   0.58406967 0.57765114 0.68045497 0.6326258 ]
2022092505_2338,54494.0,LG,0.1080574244260788,[0.539781   0.58406967 0.57765114 0.68045497 0.6326258 ]
2022092505_2493,38557.0,RG,0.007187843322753906,[0.6672741 0.81546  ]
2022092505_2493,41295.0,RT,0.0031804442405700684,[0.6672741 0.81546  ]
2022092505_2493,47906.0,LG,0.0,[0.6672741 0.81546  ]
2022092505_2493,54490.0,C,0.022857248783111572,[0.6672741 0.81546  ]
2022092505_2493,54575.0,LT,0.0,[0.6672741 0.81546  ]
2022092505_2580,42587.0,LT,0.023738207295536995,"[0.2439532  0.16535956 0.08933667 0.7091176  0.692856   0.5966926
 0.49514097 0.46709463 0.45299718 0.37780812 0.30582094]"
2022092505_2580,42883.0,C,0.07221782952547073,"[0.2439532  0.16535956 0.08933667 0.7091176  0.692856   0.5966926
 0.49514097 0.46709463 0.45299718 0.37780812 0.30582094]"
2022092505_2580,46092.0,RT,0.09259588271379471,"[0.2439532  0.16535956 0.08933667 0.7091176  0.692856   0.5966926
 0.49514097 0.46709463 0.45299718 0.37780812 0.30582094]"
2022092505_2580,52590.0,RG,0.09837222099304199,"[0.2439532  0.16535956 0.08933667 0.7091176  0.692856   0.5966926
 0.49514097 0.46709463 0.45299718 0.37780812 0.30582094]"
2022092505_2580,54494.0,LG,0.04597952216863632,"[0.2439532  0.16535956 0.08933667 0.7091176  0.692856   0.5966926
 0.49514097 0.46709463 0.45299718 0.37780812 0.30582094]"
2022092505_2627,38557.0,RG,0.09566818922758102,"[0.17502947 0.40856254 0.25012526 0.14808159 0.12111012 0.79395545
 0.14250848 0.8025409  0.20284085 0.7787281  0.04617563 0.7463905
 0.04331047 0.70813984 0.10895485 0.65585667 0.1467563  0.58929735]"
2022092505_2627,41295.0,RT,0.013456718996167183,"[0.17502947 0.40856254 0.25012526 0.14808159 0.12111012 0.79395545
 0.14250848 0.8025409  0.20284085 0.7787281  0.04617563 0.7463905
 0.04331047 0.70813984 0.10895485 0.65585667 0.1467563  0.58929735]"
2022092505_2627,47906.0,LG,0.020090974867343903,"[0.17502947 0.40856254 0.25012526 0.14808159 0.12111012 0.79395545
 0.14250848 0.8025409  0.20284085 0.7787281  0.04617563 0.7463905
 0.04331047 0.70813984 0.10895485 0.65585667 0.1467563  0.58929735]"
2022092505_2627,54490.0,C,0.02869868092238903,"[0.17502947 0.40856254 0.25012526 0.14808159 0.12111012 0.79395545
 0.14250848 0.8025409  0.20284085 0.7787281  0.04617563 0.7463905
 0.04331047 0.70813984 0.10895485 0.65585667 0.1467563  0.58929735]"
2022092505_2627,54575.0,LT,0.038744326680898666,"[0.17502947 0.40856254 0.25012526 0.14808159 0.12111012 0.79395545
 0.14250848 0.8025409  0.20284085 0.7787281  0.04617563 0.7463905
 0.04331047 0.70813984 0.10895485 0.65585667 0.1467563  0.58929735]"
2022092505_2648,38557.0,RG,0.03143219277262688,"[0.60668504 0.55771035 0.40557173 0.29956937 0.19003516 0.1779657
 0.19607022 0.18488254 0.72154534 0.11530664 0.6673434  0.6262944 ]"
2022092505_2648,41295.0,RT,0.06285117566585541,"[0.60668504 0.55771035 0.40557173 0.29956937 0.19003516 0.1779657
 0.19607022 0.18488254 0.72154534 0.11530664 0.6673434  0.6262944 ]"
2022092505_2648,47906.0,LG,0.06103377789258957,"[0.60668504 0.55771035 0.40557173 0.29956937 0.19003516 0.1779657
 0.19607022 0.18488254 0.72154534 0.11530664 0.6673434  0.6262944 ]"
2022092505_2648,54490.0,C,0.0053411200642585754,"[0.60668504 0.55771035 0.40557173 0.29956937 0.19003516 0.1779657
 0.19607022 0.18488254 0.72154534 0.11530664 0.6673434  0.6262944 ]"
2022092505_2648,54575.0,LT,0.05305200815200806,"[0.60668504 0.55771035 0.40557173 0.29956937 0.19003516 0.1779657
 0.19607022 0.18488254 0.72154534 0.11530664 0.6673434  0.6262944 ]"
2022092505_2753,42587.0,LT,0.016578897833824158,[0.7127007  0.68101317 0.6036041  0.59878474 0.54489523 0.43508813]
2022092505_2753,42883.0,C,0.06464218348264694,[0.7127007  0.68101317 0.6036041  0.59878474 0.54489523 0.43508813]
2022092505_2753,46092.0,RT,0.10869920253753662,[0.7127007  0.68101317 0.6036041  0.59878474 0.54489523 0.43508813]
2022092505_2753,52590.0,RG,0.10442521423101425,[0.7127007  0.68101317 0.6036041  0.59878474 0.54489523 0.43508813]
2022092505_2753,54494.0,LG,0.04902905225753784,[0.7127007  0.68101317 0.6036041  0.59878474 0.54489523 0.43508813]
2022092505_2798,42587.0,LT,0.07286109775304794,"[0.33445975 0.6365748  0.69273835 0.6582032  0.64701366 0.6493852
 0.50625515 0.28763792 0.2371938  0.3200674  0.32796228]"
2022092505_2798,42883.0,C,0.08607814460992813,"[0.33445975 0.6365748  0.69273835 0.6582032  0.64701366 0.6493852
 0.50625515 0.28763792 0.2371938  0.3200674  0.32796228]"
2022092505_2798,46092.0,RT,0.0,"[0.33445975 0.6365748  0.69273835 0.6582032  0.64701366 0.6493852
 0.50625515 0.28763792 0.2371938  0.3200674  0.32796228]"
2022092505_2798,52590.0,RG,0.09679252654314041,"[0.33445975 0.6365748  0.69273835 0.6582032  0.64701366 0.6493852
 0.50625515 0.28763792 0.2371938  0.3200674  0.32796228]"
2022092505_2798,54494.0,LG,0.0761873722076416,"[0.33445975 0.6365748  0.69273835 0.6582032  0.64701366 0.6493852
 0.50625515 0.28763792 0.2371938  0.3200674  0.32796228]"
2022092505_3133,42587.0,LT,0.11913549900054932,"[0.3626709  0.3753819  0.69664216 0.6552379  0.59789556 0.54470044
 0.48083502 0.40555558 0.34253913 0.33737627 0.33810005]"
2022092505_3133,42883.0,C,0.08116058260202408,"[0.3626709  0.3753819  0.69664216 0.6552379  0.59789556 0.54470044
 0.48083502 0.40555558 0.34253913 0.33737627 0.33810005]"
2022092505_3133,46092.0,RT,0.04619694873690605,"[0.3626709  0.3753819  0.69664216 0.6552379  0.59789556 0.54470044
 0.48083502 0.40555558 0.34253913 0.33737627 0.33810005]"
2022092505_3133,52590.0,RG,0.07602446526288986,"[0.3626709  0.3753819  0.69664216 0.6552379  0.59789556 0.54470044
 0.48083502 0.40555558 0.34253913 0.33737627 0.33810005]"
2022092505_3133,54494.0,LG,0.10566768050193787,"[0.3626709  0.3753819  0.69664216 0.6552379  0.59789556 0.54470044
 0.48083502 0.40555558 0.34253913 0.33737627 0.33810005]"
2022092505_3204,42587.0,LT,0.06505759805440903,"[0.6977634  0.6389103  0.520659   0.3713315  0.3129501  0.30159366
 0.26700565 0.2536308  0.26434693 0.35114345]"
2022092505_3204,42883.0,C,0.10593428462743759,"[0.6977634  0.6389103  0.520659   0.3713315  0.3129501  0.30159366
 0.26700565 0.2536308  0.26434693 0.35114345]"
2022092505_3204,46092.0,RT,0.08664067089557648,"[0.6977634  0.6389103  0.520659   0.3713315  0.3129501  0.30159366
 0.26700565 0.2536308  0.26434693 0.35114345]"
2022092505_3204,52590.0,RG,0.10273551940917969,"[0.6977634  0.6389103  0.520659   0.3713315  0.3129501  0.30159366
 0.26700565 0.2536308  0.26434693 0.35114345]"
2022092505_3204,54494.0,LG,0.0960804671049118,"[0.6977634  0.6389103  0.520659   0.3713315  0.3129501  0.30159366
 0.26700565 0.2536308  0.26434693 0.35114345]"
2022092505_3252,38557.0,RG,0.11511562019586563,"[0.26672605 0.80408704 0.2911331  0.83140916 0.3319887  0.8137256
 0.29191878 0.71482277 0.60801965 0.47199774 0.4061659  0.37966555
 0.29712492 0.2574186 ]"
2022092505_3252,41295.0,RT,0.027802566066384315,"[0.26672605 0.80408704 0.2911331  0.83140916 0.3319887  0.8137256
 0.29191878 0.71482277 0.60801965 0.47199774 0.4061659  0.37966555
 0.29712492 0.2574186 ]"
2022092505_3252,47906.0,LG,0.05277501791715622,"[0.26672605 0.80408704 0.2911331  0.83140916 0.3319887  0.8137256
 0.29191878 0.71482277 0.60801965 0.47199774 0.4061659  0.37966555
 0.29712492 0.2574186 ]"
2022092505_3252,54490.0,C,0.027445074170827866,"[0.26672605 0.80408704 0.2911331  0.83140916 0.3319887  0.8137256
 0.29191878 0.71482277 0.60801965 0.47199774 0.4061659  0.37966555
 0.29712492 0.2574186 ]"
2022092505_3252,54575.0,LT,0.07087313383817673,"[0.26672605 0.80408704 0.2911331  0.83140916 0.3319887  0.8137256
 0.29191878 0.71482277 0.60801965 0.47199774 0.4061659  0.37966555
 0.29712492 0.2574186 ]"
2022092505_3416,42587.0,LT,0.025118108838796616,"[0.59164584 0.23858312 0.6228063  0.2357779  0.5839046  0.5237629
 0.49118373 0.43909532 0.41186878 0.5784316  0.45459217 0.5542025
 0.37921506 0.55501944 0.33162937 0.5666577  0.26397476]"
2022092505_3416,42883.0,C,0.06366512179374695,"[0.59164584 0.23858312 0.6228063  0.2357779  0.5839046  0.5237629
 0.49118373 0.43909532 0.41186878 0.5784316  0.45459217 0.5542025
 0.37921506 0.55501944 0.33162937 0.5666577  0.26397476]"
2022092505_3416,46092.0,RT,0.0371822714805603,"[0.59164584 0.23858312 0.6228063  0.2357779  0.5839046  0.5237629
 0.49118373 0.43909532 0.41186878 0.5784316  0.45459217 0.5542025
 0.37921506 0.55501944 0.33162937 0.5666577  0.26397476]"
2022092505_3416,52590.0,RG,0.06813061237335205,"[0.59164584 0.23858312 0.6228063  0.2357779  0.5839046  0.5237629
 0.49118373 0.43909532 0.41186878 0.5784316  0.45459217 0.5542025
 0.37921506 0.55501944 0.33162937 0.5666577  0.26397476]"
2022092505_3416,54494.0,LG,0.07762908935546875,"[0.59164584 0.23858312 0.6228063  0.2357779  0.5839046  0.5237629
 0.49118373 0.43909532 0.41186878 0.5784316  0.45459217 0.5542025
 0.37921506 0.55501944 0.33162937 0.5666577  0.26397476]"
2022092505_3539,38557.0,RG,0.0701855719089508,"[0.34034708 0.68524325 0.23489463 0.69611293 0.2218011  0.61247325
 0.5646445  0.5406662  0.44578514 0.3416501  0.33190036 0.3570145
 0.37807128]"
2022092505_3539,41295.0,RT,0.04773939400911331,"[0.34034708 0.68524325 0.23489463 0.69611293 0.2218011  0.61247325
 0.5646445  0.5406662  0.44578514 0.3416501  0.33190036 0.3570145
 0.37807128]"
2022092505_3539,47906.0,LG,0.07569599896669388,"[0.34034708 0.68524325 0.23489463 0.69611293 0.2218011  0.61247325
 0.5646445  0.5406662  0.44578514 0.3416501  0.33190036 0.3570145
 0.37807128]"
2022092505_3539,54490.0,C,0.08969894051551819,"[0.34034708 0.68524325 0.23489463 0.69611293 0.2218011  0.61247325
 0.5646445  0.5406662  0.44578514 0.3416501  0.33190036 0.3570145
 0.37807128]"
2022092505_3539,54575.0,LT,0.008452181704342365,"[0.34034708 0.68524325 0.23489463 0.69611293 0.2218011  0.61247325
 0.5646445  0.5406662  0.44578514 0.3416501  0.33190036 0.3570145
 0.37807128]"
2022092505_399,38557.0,RG,0.053755804896354675,"[0.2415145  0.190001   0.20594777 0.25337982 0.7225102  0.32295933
 0.69076025 0.6165826  0.62224615 0.61333483 0.5059058  0.3426351 ]"
2022092505_399,41295.0,RT,0.06752181798219681,"[0.2415145  0.190001   0.20594777 0.25337982 0.7225102  0.32295933
 0.69076025 0.6165826  0.62224615 0.61333483 0.5059058  0.3426351 ]"
2022092505_399,47906.0,LG,0.08225487172603607,"[0.2415145  0.190001   0.20594777 0.25337982 0.7225102  0.32295933
 0.69076025 0.6165826  0.62224615 0.61333483 0.5059058  0.3426351 ]"
2022092505_399,54490.0,C,0.0278609748929739,"[0.2415145  0.190001   0.20594777 0.25337982 0.7225102  0.32295933
 0.69076025 0.6165826  0.62224615 0.61333483 0.5059058  0.3426351 ]"
2022092505_399,54575.0,LT,0.06988120824098587,"[0.2415145  0.190001   0.20594777 0.25337982 0.7225102  0.32295933
 0.69076025 0.6165826  0.62224615 0.61333483 0.5059058  0.3426351 ]"
2022092505_633,42587.0,LT,0.014851638115942478,"[0.7719217  0.7579361  0.68058085 0.5521081  0.48874095 0.44121
 0.36601636]"
2022092505_633,42883.0,C,0.04676840826869011,"[0.7719217  0.7579361  0.68058085 0.5521081  0.48874095 0.44121
 0.36601636]"
2022092505_633,46092.0,RT,0.027391811832785606,"[0.7719217  0.7579361  0.68058085 0.5521081  0.48874095 0.44121
 0.36601636]"
2022092505_633,52590.0,RG,0.12178979068994522,"[0.7719217  0.7579361  0.68058085 0.5521081  0.48874095 0.44121
 0.36601636]"
2022092505_633,54494.0,LG,0.023174980655312538,"[0.7719217  0.7579361  0.68058085 0.5521081  0.48874095 0.44121
 0.36601636]"
2022092505_654,42587.0,LT,0.017490943893790245,"[0.72151494 0.7863582  0.7441864  0.6341353  0.4753551  0.3762229
 0.32722342]"
2022092505_654,42883.0,C,0.0754409208893776,"[0.72151494 0.7863582  0.7441864  0.6341353  0.4753551  0.3762229
 0.32722342]"
2022092505_654,46092.0,RT,0.07753991335630417,"[0.72151494 0.7863582  0.7441864  0.6341353  0.4753551  0.3762229
 0.32722342]"
2022092505_654,52590.0,RG,0.07684047520160675,"[0.72151494 0.7863582  0.7441864  0.6341353  0.4753551  0.3762229
 0.32722342]"
2022092505_654,54494.0,LG,0.09840487688779831,"[0.72151494 0.7863582  0.7441864  0.6341353  0.4753551  0.3762229
 0.32722342]"
2022092505_702,42587.0,LT,0.06373114883899689,"[0.69857526 0.641311   0.56901467 0.49137226 0.33149275 0.19131456
 0.13489912 0.13139403 0.14927803]"
2022092505_702,42883.0,C,0.07332325726747513,"[0.69857526 0.641311   0.56901467 0.49137226 0.33149275 0.19131456
 0.13489912 0.13139403 0.14927803]"
2022092505_702,46092.0,RT,0.08253243565559387,"[0.69857526 0.641311   0.56901467 0.49137226 0.33149275 0.19131456
 0.13489912 0.13139403 0.14927803]"
2022092505_702,52590.0,RG,0.08068111538887024,"[0.69857526 0.641311   0.56901467 0.49137226 0.33149275 0.19131456
 0.13489912 0.13139403 0.14927803]"
2022092505_702,54494.0,LG,0.0657905638217926,"[0.69857526 0.641311   0.56901467 0.49137226 0.33149275 0.19131456
 0.13489912 0.13139403 0.14927803]"
2022092506_1116,42371.0,LG,0.06752271205186844,"[0.68215495 0.53870726 0.3299512  0.24866    0.23835087 0.23975766
 0.25749624 0.28913397 0.34273866 0.38547543 0.72387815]"
2022092506_1116,43433.0,C,0.09844990074634552,"[0.68215495 0.53870726 0.3299512  0.24866    0.23835087 0.23975766
 0.25749624 0.28913397 0.34273866 0.38547543 0.72387815]"
2022092506_1116,43586.0,LT,0.001961085479706526,"[0.68215495 0.53870726 0.3299512  0.24866    0.23835087 0.23975766
 0.25749624 0.28913397 0.34273866 0.38547543 0.72387815]"
2022092506_1116,53443.0,RG,0.08223816752433777,"[0.68215495 0.53870726 0.3299512  0.24866    0.23835087 0.23975766
 0.25749624 0.28913397 0.34273866 0.38547543 0.72387815]"
2022092506_1116,54576.0,RT,0.08119688928127289,"[0.68215495 0.53870726 0.3299512  0.24866    0.23835087 0.23975766
 0.25749624 0.28913397 0.34273866 0.38547543 0.72387815]"
2022092506_1185,42371.0,LG,0.0491442009806633,"[0.14633554 0.65479535 0.66829234 0.49318162 0.3542372  0.30520713
 0.20444341 0.14500783]"
2022092506_1185,43433.0,C,0.0065534659661352634,"[0.14633554 0.65479535 0.66829234 0.49318162 0.3542372  0.30520713
 0.20444341 0.14500783]"
2022092506_1185,43586.0,LT,0.01683175563812256,"[0.14633554 0.65479535 0.66829234 0.49318162 0.3542372  0.30520713
 0.20444341 0.14500783]"
2022092506_1185,53443.0,RG,0.043370313942432404,"[0.14633554 0.65479535 0.66829234 0.49318162 0.3542372  0.30520713
 0.20444341 0.14500783]"
2022092506_1185,54576.0,RT,0.015551991760730743,"[0.14633554 0.65479535 0.66829234 0.49318162 0.3542372  0.30520713
 0.20444341 0.14500783]"
2022092506_1370,42654.0,RT,0.04670453071594238,"[0.6725196  0.18536961 0.6973686  0.69879806 0.6962872  0.6677151
 0.50472087 0.37724924 0.3448616  0.25801182 0.6066179  0.19984075
 0.6345015  0.19869964]"
2022092506_1370,43510.0,C,0.0,"[0.6725196  0.18536961 0.6973686  0.69879806 0.6962872  0.6677151
 0.50472087 0.37724924 0.3448616  0.25801182 0.6066179  0.19984075
 0.6345015  0.19869964]"
2022092506_1370,46163.0,RG,0.011056521907448769,"[0.6725196  0.18536961 0.6973686  0.69879806 0.6962872  0.6677151
 0.50472087 0.37724924 0.3448616  0.25801182 0.6066179  0.19984075
 0.6345015  0.19869964]"
2022092506_1370,47794.0,LT,0.02304503321647644,"[0.6725196  0.18536961 0.6973686  0.69879806 0.6962872  0.6677151
 0.50472087 0.37724924 0.3448616  0.25801182 0.6066179  0.19984075
 0.6345015  0.19869964]"
2022092506_1370,54601.0,LG,0.006980917416512966,"[0.6725196  0.18536961 0.6973686  0.69879806 0.6962872  0.6677151
 0.50472087 0.37724924 0.3448616  0.25801182 0.6066179  0.19984075
 0.6345015  0.19869964]"
2022092506_1434,42654.0,RT,0.09403862059116364,"[0.34865394 0.42307794 0.41039404 0.40485433 0.7998379  0.8257497
 0.7232706  0.50210387 0.44182333 0.38797262]"
2022092506_1434,43510.0,C,0.02489396370947361,"[0.34865394 0.42307794 0.41039404 0.40485433 0.7998379  0.8257497
 0.7232706  0.50210387 0.44182333 0.38797262]"
2022092506_1434,46163.0,RG,0.06425295025110245,"[0.34865394 0.42307794 0.41039404 0.40485433 0.7998379  0.8257497
 0.7232706  0.50210387 0.44182333 0.38797262]"
